ID,InfoLink,ImageLink,Name,Gender,Color,Breed,Age,Weight,Located,Treated,FemaleGender,AgeYear,AgeMonth,AgeWeek,AgeDay,ShelterSince,Comment,ScrapedOn
A307816,"https://petharbor.com/detail.asp?ID=A307816&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=90&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307816&LOCATION=SNCR1, ,,black,domestic shorthair,,,W F21,,,,,,,2023-12-18,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-19
A307855,"https://petharbor.com/detail.asp?ID=A307855&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=68&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307855&LOCATION=SNCR, ,Male,org tiger & white,domestic shorthair,,12.25,S F31,False,False,,,,,2023-12-20,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-22
A307856,"https://petharbor.com/detail.asp?ID=A307856&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=68&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307856&LOCATION=SNCR, ,Male,brn tiger & white,domestic shorthair,,11.0,S F34,False,False,,,,,2023-12-20,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-22
A307857,"https://petharbor.com/detail.asp?ID=A307857&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=68&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307857&LOCATION=SNCR, ,Male,brn tabby & white,domestic mediumhair,,8.4,S F31,False,False,,,,,2023-12-20,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-22
A307881,"https://petharbor.com/detail.asp?ID=A307881&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=68&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307881&LOCATION=SNCR1, ,Male/Neutered,white & gray tiger,domestic shorthair,6 months old,6.0,W F19,True,False,,6,,,2023-12-21,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-22
A307882,"https://petharbor.com/detail.asp?ID=A307882&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=68&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307882&LOCATION=SNCR1, ,,black,domestic shorthair,1 year,,W F28,,,1,,,,2023-12-21,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-22
A307270,"https://petharbor.com/detail.asp?ID=A307270&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307270&LOCATION=SNCR,lock,Male,black & white,domestic shorthair,2 months old,2.4,S K06,False,False,,2,,,2023-12-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-22
A307271,"https://petharbor.com/detail.asp?ID=A307271&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307271&LOCATION=SNCR,key,Male,black & white,domestic mediumhair,2 months old,2.25,S K06,False,False,,2,,,2023-12-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-22
A307885,"https://petharbor.com/detail.asp?ID=A307885&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307885&LOCATION=SNCR1, ,,black,domestic longhair,,,W F23,,,,,,,2023-12-22,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-22
A307893,"https://petharbor.com/detail.asp?ID=A307893&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307893&LOCATION=SNCR1, ,,black & white,domestic shorthair,,,W F17,,,,,,,2023-12-28,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-22
A307894,"https://petharbor.com/detail.asp?ID=A307894&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307894&LOCATION=SNCR1, ,,tan,domestic shorthair,,,W F24,,,,,,,2023-12-28,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-22
A307895,"https://petharbor.com/detail.asp?ID=A307895&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307895&LOCATION=SNCR1, ,Female,calico,domestic shorthair,,7.12,W F18,False,True,,,,,2023-12-28,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-22
A307899,"https://petharbor.com/detail.asp?ID=A307899&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307899&LOCATION=SNCR, ,,cream & lilac pt,domestic shorthair,,,S R03,,,,,,,2023-12-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-22
A307901,"https://petharbor.com/detail.asp?ID=A307901&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=58&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307901&LOCATION=SNCR1, ,,gray tabby,domestic shorthair,,,W F22,,,,,,,2023-12-23,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-23
A307925,"https://petharbor.com/detail.asp?ID=A307925&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307925&LOCATION=SNCR, ,Female,choc pt,siamese,12 years old,,S LOBBY,False,True,12,,,,2023-12-25,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307947,"https://petharbor.com/detail.asp?ID=A307947&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307947&LOCATION=SNCR,willow,Female,gray & white,domestic shorthair,,,S R04,False,True,,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307948,"https://petharbor.com/detail.asp?ID=A307948&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307948&LOCATION=SNCR1, ,Male,gray,domestic mediumhair,2 years,,W F18,False,False,2,,,,2023-12-26,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-26
A307958,"https://petharbor.com/detail.asp?ID=A307958&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307958&LOCATION=SNCR,siamese mom,Female,lilac pt,siamese,"1 year, 6 months old",,S R04,False,True,1,1,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307959,"https://petharbor.com/detail.asp?ID=A307959&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307959&LOCATION=SNCR,siamese baby 01,,gray tabby,siamese and domestic shorthair,,,S R04,,,,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307960,"https://petharbor.com/detail.asp?ID=A307960&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307960&LOCATION=SNCR, ,,lynx pt,siamese,,,S RECEIVIN,,,,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307961,"https://petharbor.com/detail.asp?ID=A307961&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307961&LOCATION=SNCR,siamese baby 02,,gray & white,siamese and domestic shorthair,,,S R04,,,,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307962,"https://petharbor.com/detail.asp?ID=A307962&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307962&LOCATION=SNCR,siamese baby 03,,black & white,siamese and domestic shorthair,,,S R04,,,,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307963,"https://petharbor.com/detail.asp?ID=A307963&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307963&LOCATION=SNCR,siamese teen,,black,siamese and domestic shorthair,,,S R04,,,,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307964,"https://petharbor.com/detail.asp?ID=A307964&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307964&LOCATION=SNCR,siamese teen 2,,gray & white,siamese and domestic shorthair,6 months old,,S R04,,,,6,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307965,"https://petharbor.com/detail.asp?ID=A307965&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=61&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307965&LOCATION=SNCR,dora,Female,black & white,domestic shorthair,3 months old,,S RECEIVIN,False,True,,3,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-26
A307966,"https://petharbor.com/detail.asp?ID=A307966&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307966&LOCATION=SNCR,maple,Female/Spayed,calico,domestic longhair,2 years,,S R04,True,True,2,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307967,"https://petharbor.com/detail.asp?ID=A307967&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307967&LOCATION=SNCR,willow,Female/Spayed,gray & white,domestic longhair,2 years,,S R04,True,True,2,,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307968,"https://petharbor.com/detail.asp?ID=A307968&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307968&LOCATION=SNCR,clarice,Female,black,domestic shorthair,8 months old,,S R04,False,True,,8,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307969,"https://petharbor.com/detail.asp?ID=A307969&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307969&LOCATION=SNCR,ellie,Female,white & calico,domestic shorthair,8 months old,,S R04,False,True,,8,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307970,"https://petharbor.com/detail.asp?ID=A307970&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307970&LOCATION=SNCR,angel,Male/Neutered,black & white,domestic shorthair,"1 year, 6 months old",,S R04,True,False,1,1,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307971,"https://petharbor.com/detail.asp?ID=A307971&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307971&LOCATION=SNCR,gus gus,Male/Neutered,black & white,domestic shorthair,"1 year, 6 months old",,S R04,True,False,1,1,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307972,"https://petharbor.com/detail.asp?ID=A307972&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307972&LOCATION=SNCR,jack jack,Male/Neutered,black & white,domestic shorthair,"1 year, 6 months old",,S R04,True,False,1,1,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307973,"https://petharbor.com/detail.asp?ID=A307973&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307973&LOCATION=SNCR,simon,Male/Neutered,gray & white,domestic shorthair,8 months old,,S R04,True,False,,8,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A307974,"https://petharbor.com/detail.asp?ID=A307974&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=71&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A307974&LOCATION=SNCR,usher,Male,gray tiger,domestic shorthair,8 months old,,S R04,False,False,,8,,,2023-12-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-28
A308027,"https://petharbor.com/detail.asp?ID=A308027&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=67&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308027&LOCATION=SNCR, ,Female,gray tabby,domestic shorthair,1 year,5.0,S F50,False,True,1,,,,2023-12-28,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-29
A308028,"https://petharbor.com/detail.asp?ID=A308028&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=67&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308028&LOCATION=SNCR, ,Female,gray tabby,domestic shorthair,1 year,5.5,S F53,False,True,1,,,,2023-12-28,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2023-12-29
A308037,"https://petharbor.com/detail.asp?ID=A308037&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=67&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308037&LOCATION=SNCR1, ,,brn tabby,domestic mediumhair,4 months old,,W F20,,,,4,,,2023-12-28,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-29
A308038,"https://petharbor.com/detail.asp?ID=A308038&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=67&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308038&LOCATION=SNCR, ,Male/Neutered,gray & white,domestic shorthair,10 years old,7.4,CLINIC,True,False,10,,,,2023-12-28,"Stray cat found near Forest Ave and Soquel Ave in Santa Cruz.  Geriatric (~10 years old), neutered male, gray and white domestic shorthair.  No microchip or identification.Please call 831-454-7200 if you have information regarding this cat.",2023-12-29
A308051,"https://petharbor.com/detail.asp?ID=A308051&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308051&LOCATION=SNCR1, ,,org tiger,domestic shorthair,,3.6,W F17,,,,,,,2023-12-29,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-30
A308057,"https://petharbor.com/detail.asp?ID=A308057&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308057&LOCATION=SNCR1, ,,black & white,domestic shorthair,,,W RECEIVIN,,,,,,,2023-12-29,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-30
A308058,"https://petharbor.com/detail.asp?ID=A308058&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=65&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_CAT",https://petharbor.com/get_image.asp?RES=Detail&ID=A308058&LOCATION=SNCR1, ,,brn tiger,domestic shorthair,,,W RECEIVIN,,,,,,,2023-12-29,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2023-12-30
