ID,InfoLink,ImageLink,Name,Gender,Color,Breed,Age,Weight,Located,Treated,FemaleGender,AgeYear,AgeMonth,AgeWeek,AgeDay,ShelterSince,Comment,ScrapedOn
A308989,"https://petharbor.com/detail.asp?ID=A308989&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308989&LOCATION=SNCR, ,Female,black & white,horse,,,FIELD W,False,True,,,,,2024-01-31,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-05
A308990,"https://petharbor.com/detail.asp?ID=A308990&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308990&LOCATION=SNCR, ,Female,black & white,horse,,,FIELD W,False,True,,,,,2024-01-31,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-05
A309032,"https://petharbor.com/detail.asp?ID=A309032&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309032&LOCATION=SNCR,graciela,Female,gray,chicken,,,S BARN,False,True,,,,,2024-02-01,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-05
A309170,"https://petharbor.com/detail.asp?ID=A309170&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309170&LOCATION=SNCR, ,Female,brown,shorthaired rabbit,,,S FER01,False,True,,,,,2024-02-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-07
A309211,"https://petharbor.com/detail.asp?ID=A309211&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=6&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309211&LOCATION=SNCR1, ,,brown,shorthaired rabbit,,,W F01,,,,,,,2024-02-07,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2024-02-08
A309631,"https://petharbor.com/detail.asp?ID=A309631&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=5&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309631&LOCATION=SNCR, ,Female,white & lilac pt,shorthaired rabbit and rex,,3.9,S H01,False,True,,,,,2024-02-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-27
A309956,"https://petharbor.com/detail.asp?ID=A309956&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=6&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309956&LOCATION=SNCR, ,,white,shorthaired rabbit,,,CLINIC,,,,,,,2024-03-01,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-01
A310026,"https://petharbor.com/detail.asp?ID=A310026&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=6&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310026&LOCATION=SNCR, ,Male,black,shorthaired rabbit,,4.5,S H13,False,False,,,,,2024-03-04,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-05
A310156,"https://petharbor.com/detail.asp?ID=A310156&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310156&LOCATION=SNCR, ,,blue & gray,pigeon,,,FIELD W,,,,,,,2024-03-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-09
A310159,"https://petharbor.com/detail.asp?ID=A310159&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310159&LOCATION=SNCR, ,,black,hamster,,,S EXOTICS,,,,,,,2024-03-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-09
A310160,"https://petharbor.com/detail.asp?ID=A310160&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310160&LOCATION=SNCR, ,,black,hamster,,,S EXOTICS,,,,,,,2024-03-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-09
A310161,"https://petharbor.com/detail.asp?ID=A310161&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310161&LOCATION=SNCR, ,,black,hamster,,,S EXOTICS,,,,,,,2024-03-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-09
A310162,"https://petharbor.com/detail.asp?ID=A310162&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310162&LOCATION=SNCR, ,,black,hamster,,,S EXOTICS,,,,,,,2024-03-08,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-09
A310739,"https://petharbor.com/detail.asp?ID=A310739&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=4&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310739&LOCATION=SNCR, ,Male,white & tan,chicken,,,S BARN,False,False,,,,,2024-03-27,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-28
A310855,"https://petharbor.com/detail.asp?ID=A310855&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=6&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310855&LOCATION=SNCR1, ,,white,shorthaired rabbit,3 months old,1.8,W GR02,,,,3,,,2024-03-31,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2024-03-31
A310891,"https://petharbor.com/detail.asp?ID=A310891&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310891&LOCATION=SNCR, ,Male,white & lilac pt,shorthaired rabbit,,5.5,S FER06,False,False,,,,,2024-04-03,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-04
A310951,"https://petharbor.com/detail.asp?ID=A310951&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310951&LOCATION=SNCR, ,,green,turtle and red-eared slider,,,S EXOTICS,,,,,,,2024-04-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-06
A311202,"https://petharbor.com/detail.asp?ID=A311202&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311202&LOCATION=SNCR, ,Female,cream & white,shorthaired rabbit,,4.2,S FER04,False,True,,,,,2024-04-16,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-16
A311263,"https://petharbor.com/detail.asp?ID=A311263&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311263&LOCATION=SNCR1, ,,green,turtle,,,W GR03,,,,,,,2024-04-17,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2024-04-18
A311272,"https://petharbor.com/detail.asp?ID=A311272&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311272&LOCATION=SNCR, ,,white,pigeon,,,S EXOTICS,,,,,,,2024-04-17,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-18
A311392,"https://petharbor.com/detail.asp?ID=A311392&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=9&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311392&LOCATION=SNCR, ,,brown,turtle and red-eared slider,,,S EXOTICS,,,,,,,2024-04-21,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-22
A311464,"https://petharbor.com/detail.asp?ID=A311464&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311464&LOCATION=SNCR, ,,green,lizard,,,S EXOTICS,,,,,,,2024-04-23,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-23
A311590,"https://petharbor.com/detail.asp?ID=A311590&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311590&LOCATION=SNCR, ,Male,gray,rat,,,S EXOTICS,False,False,,,,,2024-04-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-27
A311594,"https://petharbor.com/detail.asp?ID=A311594&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311594&LOCATION=SNCR1, ,,red & orange,snake,,,W RECEIVIN,,,,,,,2024-04-26,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2024-04-27
A311606,"https://petharbor.com/detail.asp?ID=A311606&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311606&LOCATION=SNCR, ,,gray & white,cockatiel,,,S EXOTICS,,,,,,,2024-04-26,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-27
A311677,"https://petharbor.com/detail.asp?ID=A311677&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311677&LOCATION=SNCR,franklin,Male,white,mouse,7 months old,,S EXOTICS,False,False,,7,,,2024-04-30,"Do you have a soft spot for the littles in the world? Meet Franklin* a very petite  juvenille mouse that came into the shelter. He is inquistive, gentle and would make a  lovely little companion. He is very small right now- currently working on his size and would need an experienced person to handle him due to his delicate nature. Mice make excellent companions, they are clean, friendly and trainable! Prior to adoption, make sure you are brushed up on your *mouse ettiquite* and come see this adorable little fella!",2024-05-01
A311737,"https://petharbor.com/detail.asp?ID=A311737&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=9&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A311737&LOCATION=SNCR,flossie,Female,white,mouse,7 months old,,S EXOTICS,False,True,,7,,,2024-04-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-02
A312163,"https://petharbor.com/detail.asp?ID=A312163&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=3&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312163&LOCATION=SNCR, ,,brown,turtle,,2.6,S EXOTICS,,,,,,,2024-05-12,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-12
A312173,"https://petharbor.com/detail.asp?ID=A312173&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=5&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312173&LOCATION=SNCR, ,,black & cream,duck,5 weeks old,,HOME,,,,,5,,,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-13
A312177,"https://petharbor.com/detail.asp?ID=A312177&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=5&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312177&LOCATION=SNCR, ,,green & yellow,lovebird,,,S EXOTICS,,,,,,,2024-05-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-13
A312199,"https://petharbor.com/detail.asp?ID=A312199&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=6&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312199&LOCATION=SNCR, ,,brown,turtle,,,S EXOTICS,,,,,,,2024-05-14,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-14
A312304,"https://petharbor.com/detail.asp?ID=A312304&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312304&LOCATION=SNCR,latrell,Male,black,guinea pig,1 year,3.1,S FER07,False,False,1,,,,2024-05-17,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-17
A312305,"https://petharbor.com/detail.asp?ID=A312305&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312305&LOCATION=SNCR,job,Male,white & gold,guinea pig,1 year,2.9,S FER07,False,False,1,,,,2024-05-17,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-17
A312425,"https://petharbor.com/detail.asp?ID=A312425&LOCATION=SNCR1&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312425&LOCATION=SNCR1, ,,yellow & black,chicken,,,W RECEIVIN,,,,,,,2024-05-23,Santa Cruz County Animal Shelter - Watsonville at (831) 454-7303,2024-05-24
A312621,"https://petharbor.com/detail.asp?ID=A312621&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312621&LOCATION=SNCR, ,Male,red,chicken,,,S BARN03,False,False,,,,,2024-05-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-05-30
A312731,"https://petharbor.com/detail.asp?ID=A312731&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=6&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312731&LOCATION=SNCR, ,Female,gray,giant lop,,26.4,S DH01,False,True,,,,,2024-06-03,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-06-04
A312797,"https://petharbor.com/detail.asp?ID=A312797&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312797&LOCATION=SNCR, ,,green,turtle and box,,,S EXOTICS,,,,,,,2024-06-05,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-06-06
A312898,"https://petharbor.com/detail.asp?ID=A312898&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312898&LOCATION=SNCR, ,Male,brown & tan,shorthaired rabbit and rex,,6.7,S H09,False,False,,,,,2024-06-07,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-06-11
A312943,"https://petharbor.com/detail.asp?ID=A312943&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312943&LOCATION=SNCR, ,,blue,parakeet,,,HOME,,,,,,,,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-06-11
A312953,"https://petharbor.com/detail.asp?ID=A312953&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=8&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A312953&LOCATION=SNCR, ,,gray,cockatiel,,,HOME,,,,,,,,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-06-11
A313004,"https://petharbor.com/detail.asp?ID=A313004&LOCATION=SNCR&searchtype=LOST&start=4&friends=1&samaritans=1&nosuccess=0&rows=9&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&nobreedreq=1&bgcolor=ffffff&text=000000&fontface=arial&fontsize=10&col_hdr_bg=c0c0c0&SBG=c0c0c0&miles=20&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A313004&LOCATION=SNCR, ,Female,orange,chicken,,,S DH02,False,True,,,,,2024-06-11,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-06-11
